,Gene Start,Gene Size,Strand,Gene Product,Accession
449,727128.0,620.0,-,hypothetical protein_64,669.0
450,729064.0,785.0,-,hypothetical protein_46,671.0
451,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
452,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
453,790808.0,197.0,-,hypothetical protein_69,733.0
454,791600.0,746.0,-,hypothetical protein_42,734.0
455,69176.0,347.0,-,hypothetical protein_21,58.0
456,73016.0,1004.0,-,hypothetical protein_73,63.0
457,185244.0,710.0,+,hypothetical protein_8,166.0
458,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
459,194958.0,572.0,+,hypothetical protein_35,175.0
460,625911.0,416.0,+,hypothetical protein_6,575.0
461,626435.0,1208.0,+,hypothetical protein_5,576.0
462,721125.0,1679.0,-,hypothetical protein_47,665.0
463,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
464,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
465,726120.0,725.0,-,hypothetical protein_43,668.0
466,727128.0,620.0,-,hypothetical protein_64,669.0
467,729064.0,785.0,-,hypothetical protein_46,671.0
468,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
469,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
470,790808.0,197.0,-,hypothetical protein_69,733.0
471,791600.0,746.0,-,hypothetical protein_42,734.0
472,793855.0,554.0,-,hypothetical protein_14,736.0
473,69176.0,347.0,-,hypothetical protein_21,58.0
474,73016.0,1004.0,-,hypothetical protein_73,63.0
475,185244.0,710.0,+,hypothetical protein_8,166.0
476,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
477,194958.0,572.0,+,hypothetical protein_35,175.0
478,625911.0,416.0,+,hypothetical protein_6,575.0
479,626435.0,1208.0,+,hypothetical protein_5,576.0
480,721125.0,1679.0,-,hypothetical protein_47,665.0
481,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
482,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
483,726120.0,725.0,-,hypothetical protein_43,668.0
484,727128.0,620.0,-,hypothetical protein_64,669.0
485,729064.0,785.0,-,hypothetical protein_46,671.0
486,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
487,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
488,790808.0,197.0,-,hypothetical protein_69,733.0
489,791600.0,746.0,-,hypothetical protein_42,734.0
490,793855.0,554.0,-,hypothetical protein_14,736.0
491,69176.0,347.0,-,hypothetical protein_21,58.0
492,73016.0,1004.0,-,hypothetical protein_73,63.0
493,185244.0,710.0,+,hypothetical protein_8,166.0
494,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
495,194958.0,572.0,+,hypothetical protein_35,175.0
496,625911.0,416.0,+,hypothetical protein_6,575.0
497,626435.0,1208.0,+,hypothetical protein_5,576.0
498,721125.0,1679.0,-,hypothetical protein_47,665.0
499,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
500,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
501,726120.0,725.0,-,hypothetical protein_43,668.0
502,727128.0,620.0,-,hypothetical protein_64,669.0
503,729064.0,785.0,-,hypothetical protein_46,671.0
504,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
505,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
506,790808.0,197.0,-,hypothetical protein_69,733.0
507,791600.0,746.0,-,hypothetical protein_42,734.0
508,793855.0,554.0,-,hypothetical protein_14,736.0
509,69176.0,347.0,-,hypothetical protein_21,58.0
510,73016.0,1004.0,-,hypothetical protein_73,63.0
511,185244.0,710.0,+,hypothetical protein_8,166.0
512,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
513,194958.0,572.0,+,hypothetical protein_35,175.0
514,625911.0,416.0,+,hypothetical protein_6,575.0
515,626435.0,1208.0,+,hypothetical protein_5,576.0
516,721125.0,1679.0,-,hypothetical protein_47,665.0
517,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
518,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
519,726120.0,725.0,-,hypothetical protein_43,668.0
520,727128.0,620.0,-,hypothetical protein_64,669.0
521,729064.0,785.0,-,hypothetical protein_46,671.0
522,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
523,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
524,790808.0,197.0,-,hypothetical protein_69,733.0
525,791600.0,746.0,-,hypothetical protein_42,734.0
526,793855.0,554.0,-,hypothetical protein_14,736.0
527,843752.0,224.0,-,hypothetical protein_63,786.0
528,69176.0,347.0,-,hypothetical protein_21,58.0
529,73016.0,1004.0,-,hypothetical protein_73,63.0
530,185244.0,710.0,+,hypothetical protein_8,166.0
531,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
532,194958.0,572.0,+,hypothetical protein_35,175.0
533,625911.0,416.0,+,hypothetical protein_6,575.0
534,626435.0,1208.0,+,hypothetical protein_5,576.0
535,721125.0,1679.0,-,hypothetical protein_47,665.0
536,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
537,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
538,726120.0,725.0,-,hypothetical protein_43,668.0
539,727128.0,620.0,-,hypothetical protein_64,669.0
540,729064.0,785.0,-,hypothetical protein_46,671.0
541,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
542,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
543,790808.0,197.0,-,hypothetical protein_69,733.0
544,791600.0,746.0,-,hypothetical protein_42,734.0
545,793855.0,554.0,-,hypothetical protein_14,736.0
546,843752.0,224.0,-,hypothetical protein_63,786.0
547,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
548,69176.0,347.0,-,hypothetical protein_21,58.0
549,73016.0,1004.0,-,hypothetical protein_73,63.0
550,185244.0,710.0,+,hypothetical protein_8,166.0
551,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
552,194958.0,572.0,+,hypothetical protein_35,175.0
553,625911.0,416.0,+,hypothetical protein_6,575.0
554,626435.0,1208.0,+,hypothetical protein_5,576.0
555,721125.0,1679.0,-,hypothetical protein_47,665.0
556,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
557,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
558,726120.0,725.0,-,hypothetical protein_43,668.0
559,727128.0,620.0,-,hypothetical protein_64,669.0
560,729064.0,785.0,-,hypothetical protein_46,671.0
561,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
562,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
563,790808.0,197.0,-,hypothetical protein_69,733.0
564,791600.0,746.0,-,hypothetical protein_42,734.0
565,793855.0,554.0,-,hypothetical protein_14,736.0
566,843752.0,224.0,-,hypothetical protein_63,786.0
567,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
568,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
569,69176.0,347.0,-,hypothetical protein_21,58.0
570,73016.0,1004.0,-,hypothetical protein_73,63.0
571,185244.0,710.0,+,hypothetical protein_8,166.0
572,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
573,194958.0,572.0,+,hypothetical protein_35,175.0
574,625911.0,416.0,+,hypothetical protein_6,575.0
575,626435.0,1208.0,+,hypothetical protein_5,576.0
576,721125.0,1679.0,-,hypothetical protein_47,665.0
577,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
578,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
579,726120.0,725.0,-,hypothetical protein_43,668.0
580,727128.0,620.0,-,hypothetical protein_64,669.0
581,729064.0,785.0,-,hypothetical protein_46,671.0
582,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
583,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
584,790808.0,197.0,-,hypothetical protein_69,733.0
585,791600.0,746.0,-,hypothetical protein_42,734.0
586,793855.0,554.0,-,hypothetical protein_14,736.0
587,843752.0,224.0,-,hypothetical protein_63,786.0
588,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
589,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
590,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
591,69176.0,347.0,-,hypothetical protein_21,58.0
592,73016.0,1004.0,-,hypothetical protein_73,63.0
593,185244.0,710.0,+,hypothetical protein_8,166.0
594,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
595,194958.0,572.0,+,hypothetical protein_35,175.0
596,625911.0,416.0,+,hypothetical protein_6,575.0
597,626435.0,1208.0,+,hypothetical protein_5,576.0
598,721125.0,1679.0,-,hypothetical protein_47,665.0
599,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
600,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
601,726120.0,725.0,-,hypothetical protein_43,668.0
602,727128.0,620.0,-,hypothetical protein_64,669.0
603,729064.0,785.0,-,hypothetical protein_46,671.0
604,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
605,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
606,790808.0,197.0,-,hypothetical protein_69,733.0
607,791600.0,746.0,-,hypothetical protein_42,734.0
608,793855.0,554.0,-,hypothetical protein_14,736.0
609,843752.0,224.0,-,hypothetical protein_63,786.0
610,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
611,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
612,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
613,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
614,69176.0,347.0,-,hypothetical protein_21,58.0
615,73016.0,1004.0,-,hypothetical protein_73,63.0
616,185244.0,710.0,+,hypothetical protein_8,166.0
617,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
618,194958.0,572.0,+,hypothetical protein_35,175.0
619,625911.0,416.0,+,hypothetical protein_6,575.0
620,626435.0,1208.0,+,hypothetical protein_5,576.0
621,721125.0,1679.0,-,hypothetical protein_47,665.0
622,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
623,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
624,726120.0,725.0,-,hypothetical protein_43,668.0
625,727128.0,620.0,-,hypothetical protein_64,669.0
626,729064.0,785.0,-,hypothetical protein_46,671.0
627,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
628,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
629,790808.0,197.0,-,hypothetical protein_69,733.0
630,791600.0,746.0,-,hypothetical protein_42,734.0
631,793855.0,554.0,-,hypothetical protein_14,736.0
632,843752.0,224.0,-,hypothetical protein_63,786.0
633,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
634,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
635,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
636,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
637,850078.0,170.0,+,hypothetical protein_118,792.0
638,69176.0,347.0,-,hypothetical protein_21,58.0
639,73016.0,1004.0,-,hypothetical protein_73,63.0
640,185244.0,710.0,+,hypothetical protein_8,166.0
641,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
642,194958.0,572.0,+,hypothetical protein_35,175.0
643,625911.0,416.0,+,hypothetical protein_6,575.0
644,626435.0,1208.0,+,hypothetical protein_5,576.0
645,721125.0,1679.0,-,hypothetical protein_47,665.0
646,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
647,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
648,726120.0,725.0,-,hypothetical protein_43,668.0
649,727128.0,620.0,-,hypothetical protein_64,669.0
650,729064.0,785.0,-,hypothetical protein_46,671.0
651,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
652,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
653,790808.0,197.0,-,hypothetical protein_69,733.0
654,791600.0,746.0,-,hypothetical protein_42,734.0
655,793855.0,554.0,-,hypothetical protein_14,736.0
656,843752.0,224.0,-,hypothetical protein_63,786.0
657,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
658,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
659,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
660,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
661,850078.0,170.0,+,hypothetical protein_118,792.0
662,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
663,69176.0,347.0,-,hypothetical protein_21,58.0
664,73016.0,1004.0,-,hypothetical protein_73,63.0
665,185244.0,710.0,+,hypothetical protein_8,166.0
666,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
667,194958.0,572.0,+,hypothetical protein_35,175.0
668,625911.0,416.0,+,hypothetical protein_6,575.0
669,626435.0,1208.0,+,hypothetical protein_5,576.0
670,721125.0,1679.0,-,hypothetical protein_47,665.0
671,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
672,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
673,726120.0,725.0,-,hypothetical protein_43,668.0
674,727128.0,620.0,-,hypothetical protein_64,669.0
675,729064.0,785.0,-,hypothetical protein_46,671.0
676,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
677,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
678,790808.0,197.0,-,hypothetical protein_69,733.0
679,791600.0,746.0,-,hypothetical protein_42,734.0
680,793855.0,554.0,-,hypothetical protein_14,736.0
681,843752.0,224.0,-,hypothetical protein_63,786.0
682,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
683,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
684,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
685,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
686,850078.0,170.0,+,hypothetical protein_118,792.0
687,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
688,850951.0,896.0,+,Cytochrome c oxidase subunit 3,794.0
689,69176.0,347.0,-,hypothetical protein_21,58.0
690,73016.0,1004.0,-,hypothetical protein_73,63.0
691,185244.0,710.0,+,hypothetical protein_8,166.0
692,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
693,194958.0,572.0,+,hypothetical protein_35,175.0
694,625911.0,416.0,+,hypothetical protein_6,575.0
695,626435.0,1208.0,+,hypothetical protein_5,576.0
696,721125.0,1679.0,-,hypothetical protein_47,665.0
697,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
698,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
699,726120.0,725.0,-,hypothetical protein_43,668.0
700,727128.0,620.0,-,hypothetical protein_64,669.0
701,729064.0,785.0,-,hypothetical protein_46,671.0
702,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
703,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
704,790808.0,197.0,-,hypothetical protein_69,733.0
705,791600.0,746.0,-,hypothetical protein_42,734.0
706,793855.0,554.0,-,hypothetical protein_14,736.0
707,843752.0,224.0,-,hypothetical protein_63,786.0
708,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
709,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
710,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
711,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
712,850078.0,170.0,+,hypothetical protein_118,792.0
713,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
714,850951.0,896.0,+,Cytochrome c oxidase subunit 3,794.0
715,69176.0,347.0,-,hypothetical protein_21,58.0
716,73016.0,1004.0,-,hypothetical protein_73,63.0
717,185244.0,710.0,+,hypothetical protein_8,166.0
718,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
719,194958.0,572.0,+,hypothetical protein_35,175.0
720,625911.0,416.0,+,hypothetical protein_6,575.0
721,626435.0,1208.0,+,hypothetical protein_5,576.0
722,721125.0,1679.0,-,hypothetical protein_47,665.0
723,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
724,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
725,726120.0,725.0,-,hypothetical protein_43,668.0
726,727128.0,620.0,-,hypothetical protein_64,669.0
727,729064.0,785.0,-,hypothetical protein_46,671.0
728,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
729,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
730,790808.0,197.0,-,hypothetical protein_69,733.0
731,791600.0,746.0,-,hypothetical protein_42,734.0
732,793855.0,554.0,-,hypothetical protein_14,736.0
733,843752.0,224.0,-,hypothetical protein_63,786.0
734,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
735,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
736,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
737,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
738,850078.0,170.0,+,hypothetical protein_118,792.0
739,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
740,850951.0,896.0,+,Cytochrome c oxidase subunit 3,794.0
741,859059.0,980.0,+,hypothetical protein_41,801.0
742,69176.0,347.0,-,hypothetical protein_21,58.0
743,73016.0,1004.0,-,hypothetical protein_73,63.0
744,185244.0,710.0,+,hypothetical protein_8,166.0
745,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
746,194958.0,572.0,+,hypothetical protein_35,175.0
747,625911.0,416.0,+,hypothetical protein_6,575.0
748,626435.0,1208.0,+,hypothetical protein_5,576.0
749,721125.0,1679.0,-,hypothetical protein_47,665.0
750,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
751,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
752,726120.0,725.0,-,hypothetical protein_43,668.0
753,727128.0,620.0,-,hypothetical protein_64,669.0
754,729064.0,785.0,-,hypothetical protein_46,671.0
755,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
756,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
757,790808.0,197.0,-,hypothetical protein_69,733.0
758,791600.0,746.0,-,hypothetical protein_42,734.0
759,793855.0,554.0,-,hypothetical protein_14,736.0
760,843752.0,224.0,-,hypothetical protein_63,786.0
761,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
762,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
763,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
764,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
765,850078.0,170.0,+,hypothetical protein_118,792.0
766,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
767,850951.0,896.0,+,Cytochrome c oxidase subunit 3,794.0
768,859059.0,980.0,+,hypothetical protein_41,801.0
769,860039.0,3644.0,+,Respiratory nitrate reductase 1 alpha chain,802.0
770,69176.0,347.0,-,hypothetical protein_21,58.0
771,73016.0,1004.0,-,hypothetical protein_73,63.0
772,185244.0,710.0,+,hypothetical protein_8,166.0
773,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
774,194958.0,572.0,+,hypothetical protein_35,175.0
775,625911.0,416.0,+,hypothetical protein_6,575.0
776,626435.0,1208.0,+,hypothetical protein_5,576.0
777,721125.0,1679.0,-,hypothetical protein_47,665.0
778,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
779,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
780,726120.0,725.0,-,hypothetical protein_43,668.0
781,727128.0,620.0,-,hypothetical protein_64,669.0
782,729064.0,785.0,-,hypothetical protein_46,671.0
783,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
784,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
785,790808.0,197.0,-,hypothetical protein_69,733.0
786,791600.0,746.0,-,hypothetical protein_42,734.0
787,793855.0,554.0,-,hypothetical protein_14,736.0
788,843752.0,224.0,-,hypothetical protein_63,786.0
