,Contig Length,Gene Count,Gene Size,Gene Start,Strand,Gene Product,Accession,Egg Description,Egg Name,Egg GOs,Egg EC,KEGG KO,KEGG Pathway,KEGG Module,KEGG Reaction,KEGG Reaction Class,Egg BRITE,KEGG TC,CAZy,BiGG Reaction,PFAMs
GCF_006539545_000000000006,63169,3,"[188, 263, 1067]","[21332, 35464, 48870]","['+', '+', '-']","['hypothetical protein_28', 'hypothetical protein_11', 'hypothetical protein_19']","[350, 362, 376]","['Putative member of DMT superfamily (DUF486)', '-', 'Mitochondrial small ribosomal subunit Rsm22']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['ko:K09922', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['ko00000', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['DMT_6', '-', 'Rsm22']"
GCF_006539545_000000000012,35013,1,[2027],[13300],['+'],['hypothetical protein_51'],[501],['AI-2E family transporter'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['AI-2E_transport']
GCF_006539545_000000000014,40228,1,[1904],[11914],['+'],['DNA primase'],[539],['RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication'],['dnaG'],['-'],['-'],['ko:K02316'],"['ko03030,map03030']",['-'],['-'],['-'],"['ko00000,ko00001,ko01000,ko03032']",['-'],['-'],['-'],"['DnaB_bind,Toprim_4,Toprim_N,zf-CHC2']"
GCF_006539545_000000000016,151659,2,"[2078, 1202]","[56824, 92267]","['-', '-']","['Vitamin B12 transporter BtuB', '3-hydroxybenzoate 6-hydroxylase']","[655, 694]","['TonB dependent receptor', 'FAD binding domain']","['-', 'nah']","['-', '-']","['-', '1.14.13.1']","['ko:K16092', 'ko:K00480']","['-', 'ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220']","['-', '-']","['-', 'R00818,R05632,R06915,R06936,R06939']","['-', 'RC00389']","['ko00000,ko02000', 'ko00000,ko00001,ko01000']","['1.B.14.3', '-']","['-', '-']","['-', '-']","['Plug,TonB_dep_Rec', 'FAD_binding_3']"
GCF_006539545_000000000018,49849,1,[1661],[4515],['-'],['hypothetical protein_16'],[767],['HemY protein N-terminus'],['lapB'],['-'],['-'],['ko:K02498'],['-'],['-'],['-'],['-'],['ko00000'],['-'],['-'],['-'],"['HemY_N,TPR_19']"
GCF_006539545_000000000019,28291,1,[500],[11609],['-'],['hypothetical protein_15'],[821],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCF_006539545_000000000020,94856,1,[143],[89110],['+'],['hypothetical protein_95'],[914],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCF_006539545_000000000023,7573,2,"[593, 632]","[1332, 3334]","['-', '+']","['Glucosyl-3-phosphoglycerate phosphatase', 'Isovaleryl-homoserine lactone synthase']","[937, 939]","['Phosphoglycerate mutase family', 'Autoinducer']","['gpmB', '-']","['-', '-']","['5.4.2.12', '2.3.1.228,2.3.1.229']","['ko:K15634', 'ko:K18096']","['ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230', 'ko02024,map02024']","['M00001,M00002,M00003', '-']","['R01518', '-']","['RC00536', '-']","['ko00000,ko00001,ko00002,ko01000', 'ko00000,ko00001,ko01000']","['-', '-']","['-', '-']","['-', '-']","['His_Phos_1', 'Autoind_synth']"
GCF_006539545_000000000025,80099,2,"[1208, 416]","[3590, 4907]","['-', '-']","['hypothetical protein_5', 'hypothetical protein_6']","[1010, 1011]","['NnrS protein', 'cheY-homologous receiver domain']","['-', 'exsF']","['-', '-']","['-', '-']","['ko:K07234', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['ko00000', '-']","['-', '-']","['-', '-']","['-', '-']","['NnrS', 'Response_reg']"
GCF_006539545_000000000027,100441,5,"[281, 860, 242, 257, 1145]","[17201, 22018, 37335, 37959, 64320]","['+', '-', '+', '+', '-']","['hypothetical protein_26', 'hypothetical protein_55', 'hypothetical protein_99', 'hypothetical protein_49', 'hypothetical protein_34']","[1159, 1164, 1181, 1183, 1213]","['GCN5-related N-acetyl-transferase', 'Squalene/phytoene synthase', '-', '-', '-']","['-', 'crtB', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '2.5.1.32,2.5.1.99', '-', '-', '-']","['ko:K06975', 'ko:K02291,ko:K18163', '-', '-', '-']","['-', 'ko00906,ko01062,ko01100,ko01110,ko04714,map00906,map01062,map01100,map01110,map04714', '-', '-', '-']","['-', 'M00097', '-', '-', '-']","['-', 'R02065,R04218,R07270,R10177', '-', '-', '-']","['-', 'RC00362,RC01101,RC02869', '-', '-', '-']","['ko00000', 'ko00000,ko00001,ko00002,ko01000,ko01006,ko03029', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['Acetyltransf_CG', 'SQS_PSY', '-', '-', 'PcfJ']"
GCF_006539545_000000000030,29407,3,"[1193, 839, 269]","[3176, 25054, 29052]","['+', '-', '-']","['hypothetical protein_18', 'hypothetical protein_31', 'hypothetical protein_79']","[1420, 1440, 1443]","['Acetyltransferase (GNAT) domain', 'chaperone-mediated protein folding', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['Acetyltransf_6', 'TPR_16', '-']"
GCF_006539545_000000000031,51042,1,[245],[21261],['-'],['hypothetical protein_65'],[1475],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCF_006539545_000000000035,37683,4,"[347, 449, 668, 1703]","[14708, 18304, 20987, 31388]","['-', '-', '+', '-']","['hypothetical protein_21', 'hypothetical protein_73', 'hypothetical protein_9', 'hypothetical protein_84']","[1560, 1565, 1568, 1578]","['Lipopolysaccharide assembly protein A domain', 'Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family', 'Diphthamide synthase', 'PAS fold']","['-', 'MA20_24470', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', 'ko:K03406']","['-', '-', '-', 'ko02020,ko02030,map02020,map02030']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', 'ko00000,ko00001,ko02035']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['LapA_dom', 'Peptidase_C92', 'Diphthami_syn_2', 'PAS_3,PAS_4']"
GCF_006539545_000000000040,41200,3,"[3248, 818, 194]","[463, 4055, 6466]","['+', '+', '-']","['hypothetical protein_50', 'hypothetical protein_88', 'hypothetical protein_81']","[1659, 1661, 1663]","['Tetratricopeptide repeats', 'Formate/nitrite transporter', '-']","['-', 'MA20_17080', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['Peptidase_C14,TPR_10,TPR_8', 'Form_Nir_trans', '-']"
GCF_006539545_000000000041,63080,1,[290],[4334],['-'],['hypothetical protein_39'],[1694],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCF_006539545_000000000043,12114,1,[998],[3837],['-'],['hypothetical protein_52'],[1856],['Domain of unknown function (DUF4062)'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['DUF4062']
GCF_006539545_000000000044,33262,2,"[440, 233]","[9339, 15143]","['-', '+']","['hypothetical protein_4', 'hypothetical protein_107']","[1870, 1873]","['Protein of unknown function (DUF983)', '-']","['MA20_36345', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['DUF983', '-']"
GCF_006539545_000000000046,63360,2,"[3632, 680]","[21787, 61446]","['+', '+']","['hypothetical protein_70', 'hypothetical protein_44']","[1915, 1946]","['Protein of unknown function', 'Acid phosphatase homologues']","['MA20_30770', '-']","['-', '-']","['-', '3.6.1.27']","['-', 'ko:K19302']","['-', 'ko00550,map00550']","['-', '-']","['-', 'R05627']","['-', 'RC00002']","['-', 'ko00000,ko00001,ko01000,ko01011']","['-', '-']","['-', '-']","['-', '-']","['AsmA_2,DUF3971', 'PAP2']"
GCF_006539545_000000000048,24852,1,[722],[19918],['-'],"[""Orotidine 5'-phosphate decarboxylase""]",[1980],"[""Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP)""]",['pyrF'],"['GO:0003674,GO:0003824,GO:0004590,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019856,GO:0034641,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576']",['4.1.1.23'],['ko:K01591'],"['ko00240,ko01100,map00240,map01100']",['M00051'],['R00965'],['RC00409'],"['ko00000,ko00001,ko00002,ko01000']",['-'],['-'],['-'],['OMPdecase']
GCF_006539545_000000000049,5045,1,[365],[3523],['-'],['hypothetical protein_100'],[1988],['Protein of unknown function (DUF2946)'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['DUF2946']
GCF_006539545_000000000050,63105,6,"[194, 311, 218, 1361, 1211, 371]","[18407, 22400, 23934, 30070, 32059, 48219]","['+', '+', '+', '-', '+', '-']","['hypothetical protein_37', 'hypothetical protein_24', 'hypothetical protein_20', 'Trigger factor', 'hypothetical protein_32', 'hypothetical protein_40']","[2008, 2014, 2016, 2021, 2023, 2038]","['-', '-', '-', 'Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase', 'Multicopper oxidase', '-']","['-', '-', '-', 'tig', '-', 'MA20_36600']","['-', '-', '-', 'GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'ko:K03545', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'ko00000', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'FKBP_C,Trigger_C,Trigger_N', 'Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3', '-']"
GCF_006539545_000000000053,38373,2,"[188, 1037]","[516, 17419]","['-', '-']","['hypothetical protein_27', 'Fructose-1,6-bisphosphatase class 1']","[2060, 2078]","['-', 'D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1']","['-', 'fbp']","['-', 'GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005984,GO:0005985,GO:0005986,GO:0005996,GO:0006000,GO:0006002,GO:0006006,GO:0006094,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009058,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019203,GO:0019318,GO:0019319,GO:0019637,GO:0030388,GO:0034637,GO:0042132,GO:0042578,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046351,GO:0046364,GO:0050308,GO:0071704,GO:1901135,GO:1901576']","['-', '3.1.3.11']","['-', 'ko:K03841']","['-', 'ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko04152,ko04910,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map04152,map04910']","['-', 'M00003,M00165,M00167,M00344']","['-', 'R00762,R04780']","['-', 'RC00017']","['-', 'ko00000,ko00001,ko00002,ko01000,ko04147']","['-', '-']","['-', '-']","['-', '-']","['-', 'FBPase']"
GCF_006539545_000000000057,97696,3,"[194, 878, 350]","[15163, 83250, 89800]","['+', '-', '-']","['hypothetical protein_38', 'hypothetical protein_93', 'hypothetical protein_98']","[2162, 2215, 2221]","['-', 'Integral membrane protein TerC family', '-']","['-', 'MA20_28265', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'TerC', '-']"
GCF_006539545_000000000059,71072,5,"[524, 1208, 2375, 470, 926]","[6436, 6957, 8184, 16321, 16906]","['-', '-', '-', '-', '+']","['hypothetical protein_103', 'hypothetical protein_102', 'Vitamin B12 transporter BtuB_101', 'hypothetical protein_22', 'hypothetical protein_29']","[2258, 2259, 2260, 2268, 2269]","['COG0526 Thiol-disulfide isomerase and thioredoxins', 'exo-alpha-(2->6)-sialidase activity', 'TonB-dependent receptor', 'DsrE/DsrF-like family', 'Protein of unknown function (DUF938)']","['MA20_37405', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', 'ko:K02014', 'ko:K09004', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', 'ko00000,ko02000', 'ko00000', '-']","['-', '-', '1.B.14', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['Redoxin,Thioredoxin', 'BNR_2', 'Plug,TonB_dep_Rec', 'DrsE', 'DUF938']"
GCF_006539545_000000000062,25742,3,"[686, 476, 260]","[8880, 9884, 18637]","['-', '+', '-']","['CRP-like cAMP-activated global transcriptional regulator', 'hypothetical protein_7', 'hypothetical protein_78']","[2398, 2399, 2408]","['Crp Fnr family', '-', '-']","['nnrR', '-', '-']","['-', '-', '-']","['-', '-', '-']","['ko:K21564', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['ko00000,ko03000', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['HTH_Crp_2,cNMP_binding', '-', '-']"
GCF_006539545_000000000063,5827,2,"[1544, 230]","[1710, 4453]","['-', '-']","['hypothetical protein_120', 'hypothetical protein_33']","[2417, 2418]","['Common central domain of tyrosinase', '-']","['-', '-']","['-', '-']","['1.14.18.1', '-']","['ko:K00505', '-']","['ko00350,ko00950,ko00965,ko01100,ko01110,ko04916,map00350,map00950,map00965,map01100,map01110,map04916', '-']","['M00042', '-']","['R00731,R02078,R02363,R02383,R04693,R04884', '-']","['RC00046,RC00150,RC00180', '-']","['ko00000,ko00001,ko00002,ko01000', '-']","['-', '-']","['-', '-']","['-', '-']","['PPO1_DWL,Tyrosinase', '-']"
GCF_006539545_000000000066,33699,1,[152],[12353],['+'],['hypothetical protein_2'],[2439],['cytochrome c oxidase subunit IV'],['MA20_03820'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['COX4_pro_2']
GCF_006539545_000000000068,48653,1,[425],[44679],['+'],['Sensor protein FixL'],[2533],['Motif C-terminal to PAS motifs (likely to contribute to PAS structural domain)'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['PAS,PAS_4']"
GCF_006539545_000000000069,4000,1,[1184],[143],['-'],['hypothetical protein'],[2537],['-'],['MA20_20990'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCF_006539545_000000000071,68488,1,[353],[41839],['-'],['hypothetical protein_12'],[2599],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCF_006539545_000000000072,68228,7,"[1349, 524, 815, 572, 920, 710, 2021]","[5114, 23260, 42143, 43550, 47343, 53152, 64190]","['+', '-', '+', '-', '-', '-', '+']","['hypothetical protein_60', 'hypothetical protein_61', 'hypothetical protein_105', 'hypothetical protein_35', '2-dehydropantoate 2-reductase', 'hypothetical protein_8', 'hypothetical protein_74']","[2622, 2638, 2658, 2660, 2665, 2669, 2679]","['Outer membrane protein beta-barrel domain', 'Integral membrane protein (DUF2244)', 'OST-HTH/LOTUS domain', 'CHAT domain', 'Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid', 'Cytochrome c', 'Glycosyl transferase family group 2']","['-', '-', 'MA20_15040', '-', 'MA20_25035', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '1.1.1.169', '-', '-']","['ko:K16079', '-', '-', '-', 'ko:K00077', '-', '-']","['-', '-', '-', '-', 'ko00770,ko01100,ko01110,map00770,map01100,map01110', '-', '-']","['-', '-', '-', '-', 'M00119', '-', '-']","['-', '-', '-', '-', 'R02472', '-', '-']","['-', '-', '-', '-', 'RC00726', '-', '-']","['ko00000,ko02000', '-', '-', '-', 'ko00000,ko00001,ko00002,ko01000', '-', '-']","['1.B.4.2.1', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['OMP_b-brl', 'DUF2244', 'NYN,OST-HTH', 'CHAT,TPR_10,TPR_12,TPR_16,TPR_7', 'ApbA,ApbA_C', 'Cytochrom_C,Cytochrome_CBB3', 'Glyco_tranf_2_3,Glyco_trans_2_3']"
GCF_006539545_000000000073,66804,2,"[152, 131]","[4064, 9013]","['+', '-']","['hypothetical protein_54', 'hypothetical protein_53']","[2688, 2695]","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']"
GCF_006539545_000000000077,35713,6,"[563, 404, 536, 1004, 1517, 2117]","[4735, 5544, 16523, 17064, 18776, 24211]","['-', '-', '+', '+', '+', '-']","['hypothetical protein_13', 'hypothetical protein_72', 'hypothetical protein_83', 'Cytochrome c551 peroxidase', 'Protein adenylyltransferase SelO', 'Isochorismate synthase MenF']","[2777, 2778, 2786, 2787, 2789, 2792]","['Protein of unknown function (DUF2478)', 'Bacterial regulatory helix-turn-helix protein, lysR family', 'Evidence 4 Homologs of previously reported genes of', 'Di-haem cytochrome c peroxidase', 'Belongs to the UPF0061 (SELO) family', 'Anthranilate synthase component I']","['-', 'modE', '-', 'mauG', 'MA20_28420', 'pabB']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '1.11.1.5', '-', '2.6.1.85,4.1.3.27']","['-', 'ko:K02019', '-', 'ko:K00428', 'ko:K08997', 'ko:K01657,ko:K01665,ko:K13950']","['-', '-', '-', '-', '-', 'ko00400,ko00405,ko00790,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map00790,map01100,map01110,map01130,map01230,map02024,map02025']","['-', '-', '-', '-', '-', 'M00023']","['-', '-', '-', '-', '-', 'R00985,R00986,R01716']","['-', '-', '-', '-', '-', 'RC00010,RC01418,RC02148,RC02414']","['-', 'ko00000,ko03000', '-', 'ko00000,ko01000', 'ko00000', 'ko00000,ko00001,ko00002,ko01000']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['DUF2478', 'HTH_1', '-', 'CCP_MauG,Cytochrom_C', 'UPF0061', 'Anth_synt_I_N,Chorismate_bind,GATase']"
GCF_006539545_000000000080,54446,2,"[1913, 155]","[10554, 51901]","['+', '+']","['Chaperone protein HtpG', 'hypothetical protein_86']","[2855, 2898]","['Molecular chaperone. Has ATPase activity', '-']","['htpG', 'MA20_18250']","['-', '-']","['-', '-']","['ko:K04079', '-']","['ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418', '-']","['-', '-']","['-', '-']","['-', '-']","['ko00000,ko00001,ko01009,ko03029,ko03051,ko03110,ko04131,ko04147', '-']","['-', '-']","['-', '-']","['-', '-']","['HATPase_c,HATPase_c_3,HSP90', '-']"
GCF_006539545_000000000082,25625,2,"[1664, 887]","[8641, 10347]","['-', '-']","['hypothetical protein_77', 'putative metallo-hydrolase']","[2930, 2931]","['Pyridine nucleotide-disulphide oxidoreductase', 'Metallo-beta-lactamase superfamily']","['-', '-']","['-', '-']","['1.8.5.4', '-']","['ko:K17218', '-']","['ko00920,map00920', '-']","['-', '-']","['R10152', '-']","['RC03155', '-']","['ko00000,ko00001,ko01000', '-']","['-', '-']","['-', '-']","['-', '-']","['DUF442,Pyr_redox_2', 'Lactamase_B']"
GCF_006539545_000000000085,45432,4,"[473, 299, 305, 293]","[2933, 7826, 36384, 42354]","['-', '-', '+', '-']","['hypothetical protein_80', 'hypothetical protein_85', 'hypothetical protein_36', 'hypothetical protein_45']","[2950, 2956, 2986, 2992]","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']"
GCF_006539545_000000000088,39942,1,[2147],[35924],['-'],['Ferric-anguibactin receptor FatA'],[3107],['TonB dependent receptor'],['-'],['-'],['-'],['ko:K02014'],['-'],['-'],['-'],['-'],"['ko00000,ko02000']",['1.B.14'],['-'],['-'],"['Plug,TonB_dep_Rec']"
GCF_006539545_000000000092,21431,1,[413],[3693],['+'],['hypothetical protein_25'],[3186],"['Phage tail tube protein, GTA-gp10']",['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['Phage_TAC_11']
GCF_006539545_000000000097,27246,14,"[827, 632, 2360, 920, 635, 266, 296, 251, 257, 1526, 2687, 326, 932, 326]","[12016, 12849, 13495, 15948, 17113, 17752, 18679, 19074, 19325, 19596, 21134, 23929, 25983, 26905]","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '+', '-']","['hypothetical protein_66', 'hypothetical protein_71', 'hypothetical protein_67', 'Denitrification regulatory protein NirQ', 'Sporulation initiation inhibitor protein Soj', 'hypothetical protein_59', 'Major carboxysome shell protein 1A', 'hypothetical protein_68', 'Ethanolamine utilization protein EutN', 'hypothetical protein_30', 'hypothetical protein_82', 'Ribulose bisphosphate carboxylase small chain', 'HTH-type transcriptional activator CmpR', 'hypothetical protein_75']","[3248, 3249, 3250, 3251, 3253, 3254, 3257, 3258, 3259, 3260, 3261, 3262, 3264, 3265]","['Trypsin-like peptidase domain', 'BMC', 'von Willebrand factor, type A', 'CbbQ/NirQ/NorQ C-terminal', 'Cobyrinic acid a,c-diamide synthase', 'pterin-4-alpha-carbinolamine dehydratase', 'PFAM microcompartments protein', 'Ethanolamine utilisation protein EutN/carboxysome', 'Ethanolamine utilisation protein EutN/carboxysome', 'Carboxysome Shell Carbonic Anhydrase', 'Function proposed based on presence of conserved amino acid motif, structural feature or limited homology', 'Function of homologous gene experimentally demonstrated in an other organism', 'Function of homologous gene experimentally demonstrated in an other organism', 'Belongs to the P(II) protein family']","['-', '-', 'cbbO', 'cbbQ', 'parA1', '-', '-', '-', '-', '-', '-', 'ccbS2', 'cbbR1', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '4.1.1.39', '-', '-']","['-', '-', '-', 'ko:K04748', 'ko:K03496', '-', '-', '-', '-', '-', '-', 'ko:K01602', 'ko:K21703', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'M00165,M00166,M00532', '-', '-']","['-', '-', '-', 'R00294', '-', '-', '-', '-', '-', '-', '-', 'R00024,R03140', '-', '-']","['-', '-', '-', 'RC02794', '-', '-', '-', '-', '-', '-', '-', 'RC00172,RC00859', '-', '-']","['-', '-', '-', 'ko00000', 'ko00000,ko03036,ko04812', '-', '-', '-', '-', '-', '-', 'ko00000,ko00001,ko00002,ko01000', 'ko00000,ko03000', '-']","['-', '-', '-', '3.D.4.10', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['Trypsin_2', 'BMC', 'VWA,VWA_2', 'AAA_5,CbbQ_C', 'AAA_31', '-', 'BMC', 'EutN_CcmL', 'EutN_CcmL', 'CsoSCA', 'CsoS2_M', 'RuBisCO_small', 'HTH_1,LysR_substrate', 'DUF190,P-II']"
